activity_id,branch_method,branch_time_in_child,branch_time_in_parent,experiment,experiment_id,frequency,grid,grid_label,institution_id,nominal_resolution,parent_activity_id,parent_experiment_id,parent_source_id,parent_time_units,parent_variant_label,product,realm,source_id,source_type,sub_experiment,sub_experiment_id,table_id,variable_id,variant_label,member_id,standard_name,long_name,units,vertical_levels,init_year,start_time,end_time,time_range,path,version
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,pr,r1i1p1f1,r1i1p1f1,precipitation_flux,Precipitation,kg m-2 s-1,1,,1850-01-16 12:00:00,1869-12-16 12:00:00,1850-01-16 12:00:00-1869-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/pr/gn/v20250409/pr_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_185001-186912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,pr,r1i1p1f1,r1i1p1f1,precipitation_flux,Precipitation,kg m-2 s-1,1,,1870-01-16 12:00:00,1889-12-16 12:00:00,1870-01-16 12:00:00-1889-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/pr/gn/v20250409/pr_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_187001-188912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,pr,r1i1p1f1,r1i1p1f1,precipitation_flux,Precipitation,kg m-2 s-1,1,,1890-01-16 12:00:00,1909-12-16 12:00:00,1890-01-16 12:00:00-1909-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/pr/gn/v20250409/pr_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_189001-190912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,pr,r1i1p1f1,r1i1p1f1,precipitation_flux,Precipitation,kg m-2 s-1,1,,1910-01-16 12:00:00,1929-12-16 12:00:00,1910-01-16 12:00:00-1929-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/pr/gn/v20250409/pr_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_191001-192912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,pr,r1i1p1f1,r1i1p1f1,precipitation_flux,Precipitation,kg m-2 s-1,1,,1930-01-16 12:00:00,1949-12-16 12:00:00,1930-01-16 12:00:00-1949-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/pr/gn/v20250409/pr_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_193001-194912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,pr,r1i1p1f1,r1i1p1f1,precipitation_flux,Precipitation,kg m-2 s-1,1,,1950-01-16 12:00:00,1969-12-16 12:00:00,1950-01-16 12:00:00-1969-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/pr/gn/v20250409/pr_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_195001-196912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,pr,r1i1p1f1,r1i1p1f1,precipitation_flux,Precipitation,kg m-2 s-1,1,,1970-01-16 12:00:00,1989-12-16 12:00:00,1970-01-16 12:00:00-1989-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/pr/gn/v20250409/pr_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_197001-198912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,pr,r1i1p1f1,r1i1p1f1,precipitation_flux,Precipitation,kg m-2 s-1,1,,1990-01-16 12:00:00,2009-12-16 12:00:00,1990-01-16 12:00:00-2009-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/pr/gn/v20250409/pr_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_199001-200912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,pr,r1i1p1f1,r1i1p1f1,precipitation_flux,Precipitation,kg m-2 s-1,1,,2010-01-16 12:00:00,2014-12-16 12:00:00,2010-01-16 12:00:00-2014-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/pr/gn/v20250409/pr_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_201001-201412.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,psl,r1i1p1f1,r1i1p1f1,air_pressure_at_mean_sea_level,Sea Level Pressure,Pa,1,,1850-01-16 12:00:00,1869-12-16 12:00:00,1850-01-16 12:00:00-1869-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/psl/gn/v20250409/psl_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_185001-186912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,psl,r1i1p1f1,r1i1p1f1,air_pressure_at_mean_sea_level,Sea Level Pressure,Pa,1,,1870-01-16 12:00:00,1889-12-16 12:00:00,1870-01-16 12:00:00-1889-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/psl/gn/v20250409/psl_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_187001-188912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,psl,r1i1p1f1,r1i1p1f1,air_pressure_at_mean_sea_level,Sea Level Pressure,Pa,1,,1890-01-16 12:00:00,1909-12-16 12:00:00,1890-01-16 12:00:00-1909-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/psl/gn/v20250409/psl_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_189001-190912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,psl,r1i1p1f1,r1i1p1f1,air_pressure_at_mean_sea_level,Sea Level Pressure,Pa,1,,1910-01-16 12:00:00,1929-12-16 12:00:00,1910-01-16 12:00:00-1929-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/psl/gn/v20250409/psl_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_191001-192912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,psl,r1i1p1f1,r1i1p1f1,air_pressure_at_mean_sea_level,Sea Level Pressure,Pa,1,,1930-01-16 12:00:00,1949-12-16 12:00:00,1930-01-16 12:00:00-1949-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/psl/gn/v20250409/psl_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_193001-194912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,psl,r1i1p1f1,r1i1p1f1,air_pressure_at_mean_sea_level,Sea Level Pressure,Pa,1,,1950-01-16 12:00:00,1969-12-16 12:00:00,1950-01-16 12:00:00-1969-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/psl/gn/v20250409/psl_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_195001-196912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,psl,r1i1p1f1,r1i1p1f1,air_pressure_at_mean_sea_level,Sea Level Pressure,Pa,1,,1970-01-16 12:00:00,1989-12-16 12:00:00,1970-01-16 12:00:00-1989-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/psl/gn/v20250409/psl_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_197001-198912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,psl,r1i1p1f1,r1i1p1f1,air_pressure_at_mean_sea_level,Sea Level Pressure,Pa,1,,1990-01-16 12:00:00,2009-12-16 12:00:00,1990-01-16 12:00:00-2009-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/psl/gn/v20250409/psl_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_199001-200912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,psl,r1i1p1f1,r1i1p1f1,air_pressure_at_mean_sea_level,Sea Level Pressure,Pa,1,,2010-01-16 12:00:00,2014-12-16 12:00:00,2010-01-16 12:00:00-2014-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/psl/gn/v20250409/psl_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_201001-201412.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,rlds,r1i1p1f1,r1i1p1f1,surface_downwelling_longwave_flux_in_air,Surface Downwelling Longwave Radiation,W m-2,1,,1850-01-16 12:00:00,1869-12-16 12:00:00,1850-01-16 12:00:00-1869-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/rlds/gn/v20250409/rlds_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_185001-186912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,rlds,r1i1p1f1,r1i1p1f1,surface_downwelling_longwave_flux_in_air,Surface Downwelling Longwave Radiation,W m-2,1,,1870-01-16 12:00:00,1889-12-16 12:00:00,1870-01-16 12:00:00-1889-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/rlds/gn/v20250409/rlds_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_187001-188912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,rlds,r1i1p1f1,r1i1p1f1,surface_downwelling_longwave_flux_in_air,Surface Downwelling Longwave Radiation,W m-2,1,,1890-01-16 12:00:00,1909-12-16 12:00:00,1890-01-16 12:00:00-1909-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/rlds/gn/v20250409/rlds_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_189001-190912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,rlds,r1i1p1f1,r1i1p1f1,surface_downwelling_longwave_flux_in_air,Surface Downwelling Longwave Radiation,W m-2,1,,1910-01-16 12:00:00,1929-12-16 12:00:00,1910-01-16 12:00:00-1929-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/rlds/gn/v20250409/rlds_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_191001-192912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,rlds,r1i1p1f1,r1i1p1f1,surface_downwelling_longwave_flux_in_air,Surface Downwelling Longwave Radiation,W m-2,1,,1930-01-16 12:00:00,1949-12-16 12:00:00,1930-01-16 12:00:00-1949-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/rlds/gn/v20250409/rlds_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_193001-194912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,rlds,r1i1p1f1,r1i1p1f1,surface_downwelling_longwave_flux_in_air,Surface Downwelling Longwave Radiation,W m-2,1,,1950-01-16 12:00:00,1969-12-16 12:00:00,1950-01-16 12:00:00-1969-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/rlds/gn/v20250409/rlds_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_195001-196912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,rlds,r1i1p1f1,r1i1p1f1,surface_downwelling_longwave_flux_in_air,Surface Downwelling Longwave Radiation,W m-2,1,,1970-01-16 12:00:00,1989-12-16 12:00:00,1970-01-16 12:00:00-1989-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/rlds/gn/v20250409/rlds_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_197001-198912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,rlds,r1i1p1f1,r1i1p1f1,surface_downwelling_longwave_flux_in_air,Surface Downwelling Longwave Radiation,W m-2,1,,1990-01-16 12:00:00,2009-12-16 12:00:00,1990-01-16 12:00:00-2009-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/rlds/gn/v20250409/rlds_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_199001-200912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,rlds,r1i1p1f1,r1i1p1f1,surface_downwelling_longwave_flux_in_air,Surface Downwelling Longwave Radiation,W m-2,1,,2010-01-16 12:00:00,2014-12-16 12:00:00,2010-01-16 12:00:00-2014-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/rlds/gn/v20250409/rlds_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_201001-201412.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,rlus,r1i1p1f1,r1i1p1f1,surface_upwelling_longwave_flux_in_air,Surface Upwelling Longwave Radiation,W m-2,1,,1850-01-16 12:00:00,1869-12-16 12:00:00,1850-01-16 12:00:00-1869-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/rlus/gn/v20250409/rlus_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_185001-186912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,rlus,r1i1p1f1,r1i1p1f1,surface_upwelling_longwave_flux_in_air,Surface Upwelling Longwave Radiation,W m-2,1,,1870-01-16 12:00:00,1889-12-16 12:00:00,1870-01-16 12:00:00-1889-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/rlus/gn/v20250409/rlus_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_187001-188912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,rlus,r1i1p1f1,r1i1p1f1,surface_upwelling_longwave_flux_in_air,Surface Upwelling Longwave Radiation,W m-2,1,,1890-01-16 12:00:00,1909-12-16 12:00:00,1890-01-16 12:00:00-1909-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/rlus/gn/v20250409/rlus_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_189001-190912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,rlus,r1i1p1f1,r1i1p1f1,surface_upwelling_longwave_flux_in_air,Surface Upwelling Longwave Radiation,W m-2,1,,1910-01-16 12:00:00,1929-12-16 12:00:00,1910-01-16 12:00:00-1929-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/rlus/gn/v20250409/rlus_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_191001-192912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,rlus,r1i1p1f1,r1i1p1f1,surface_upwelling_longwave_flux_in_air,Surface Upwelling Longwave Radiation,W m-2,1,,1930-01-16 12:00:00,1949-12-16 12:00:00,1930-01-16 12:00:00-1949-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/rlus/gn/v20250409/rlus_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_193001-194912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,rlus,r1i1p1f1,r1i1p1f1,surface_upwelling_longwave_flux_in_air,Surface Upwelling Longwave Radiation,W m-2,1,,1950-01-16 12:00:00,1969-12-16 12:00:00,1950-01-16 12:00:00-1969-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/rlus/gn/v20250409/rlus_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_195001-196912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,rlus,r1i1p1f1,r1i1p1f1,surface_upwelling_longwave_flux_in_air,Surface Upwelling Longwave Radiation,W m-2,1,,1970-01-16 12:00:00,1989-12-16 12:00:00,1970-01-16 12:00:00-1989-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/rlus/gn/v20250409/rlus_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_197001-198912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,rlus,r1i1p1f1,r1i1p1f1,surface_upwelling_longwave_flux_in_air,Surface Upwelling Longwave Radiation,W m-2,1,,1990-01-16 12:00:00,2009-12-16 12:00:00,1990-01-16 12:00:00-2009-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/rlus/gn/v20250409/rlus_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_199001-200912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N216 grid; 432 x 324 longitude/latitude,gn,MOHC,100 km,DECK,piControl,HadGEM3-GC5E-MM,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-MM,AOGCM,none,none,Amon,rlus,r1i1p1f1,r1i1p1f1,surface_upwelling_longwave_flux_in_air,Surface Upwelling Longwave Radiation,W m-2,1,,2010-01-16 12:00:00,2014-12-16 12:00:00,2010-01-16 12:00:00-2014-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-MM/historical/r1i1p1f1/Amon/rlus/gn/v20250409/rlus_Amon_HadGEM3-GC5E-MM_historical_r1i1p1f1_gn_201001-201412.nc,v20250409
